sweep_id,venue,year,title,bucket,agreement,needs_adjudication,buckets_all,reason,confidence,model_id,runs,prompt_hash,run_date
SW0186,ICML,2024,Nonsmooth Implicit Differentiation: Deterministic and Stochastic Convergence Rates,OUT,3/3,,OUT;OUT;OUT,"Applications are model-training machinery (hyperparameter optimization, meta-learning, data poisoning); no external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0187,ICML,2024,On the Maximal Local Disparity of Fairness-Aware Classifiers,OUT,3/3,,OUT;OUT;OUT,"Fairness metric and training algorithm for classifiers; optimization is model-training machinery, no external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0188,ICML,2024,Position: A Call to Action for a Human-Centered AutoML Paradigm,OUT,3/3,,OUT;OUT;OUT,AutoML is model-training machinery (hyperparameter/workflow optimization); no external decision problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0189,ICML,2024,Prospective Side Information for Latent MDPs,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Sequential decision-making (MDP/POMDP) with contextual side information that must be learned, combining prediction and optimization.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0190,ICML,2024,Risk-Sensitive Policy Optimization via Predictive CVaR Policy Gradient,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Policy optimization with CVaR objective is a decision/control problem with learned predictive reweighting component.,medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0191,ICML,2024,Robust Data-driven Prescriptiveness Optimization,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Contextual optimization with shortest path problem, combining learned side information with decision-making under distributional robustness.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0192,ICML,2024,Robust Multi-Task Learning with Excess Risks,OUT,3/3,,OUT;OUT;OUT,Multi-task learning training machinery; no external decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0193,ICML,2024,Self-Supervised Interpretable End-to-End Learning via Latent Functional Modularity,OUT,3/3,,OUT;OUT;OUT,Self-supervised representation learning for robot navigation; no explicit optimization problem as the object of work.,medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0194,ICML,2024,Structure-Aware E(3)-Invariant Molecular Conformer Aggregation Networks,OUT,3/3,,OUT;OUT;OUT,"Molecular property prediction task; optimization solver is internal machinery for aggregation, not the decision object.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0195,ICML,2024,"Tackling Prevalent Conditions in Unsupervised Combinatorial Optimization: Cardinality, Minimum, Covering, and More",CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Combinatorial optimization problems are the object; machine learning/differentiable optimization provides the learned solver component.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0196,ICML,2024,Two-timescale Derivative Free Optimization for Performative Prediction with Markovian Data,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Performative prediction involves decision-dependent optimization where predictions affect outcomes, constituting a decision problem with learned components.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0197,ICML,2025,A Variational Perspective on Generative Protein Fitness Optimization,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Protein fitness optimization is a combinatorial decision problem with a learned predictor guiding the search.,medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0198,ICML,2025,An Empirical Study on Configuring In-Context Learning Demonstrations for Unleashing MLLMs’ Sentimental Perception Capability,OUT,3/3,,OUT;OUT;OUT,Sentiment analysis task with no optimization or decision problem; focuses on configuring in-context learning demonstrations.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0199,ICML,2025,Contextual Optimization Under Model Misspecification: A Tractable and Generalizable Approach,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Explicitly addresses contextual optimization with integrated learning and optimization framework for decision-making applications.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0200,ICML,2025,Deep Sturm–Liouville: From Sample-Based to 1D Regularization with Learnable Orthogonal Basis Functions,OUT,3/3,,OUT;OUT;OUT,Function approximation and regularization for neural networks; no optimization or decision problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0201,ICML,2025,Differentiable Quadratic Optimization For The Maximum Independent Set Problem,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Maximum Independent Set is a combinatorial optimization problem; differentiable optimization approach suggests learned/gradient-based solver component.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0202,ICML,2025,Differentiable Solver Search for Fast Diffusion Sampling,OUT,3/3,,OUT;OUT;OUT,"Optimizing ODE solver coefficients for faster diffusion sampling is training/inference machinery, not an external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0203,ICML,2025,Instruction-Following Pruning for Large Language Models,OUT,3/3,,OUT;OUT;OUT,Model pruning/compression is training machinery; no external decision or optimization problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0204,ICML,2025,Latent Score-Based Reweighting for Robust Classification on Imbalanced Tabular Data,OUT,3/3,,OUT;OUT;OUT,Classification robustness work with no optimization or decision problem as object; focuses on training methodology.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0205,ICML,2025,Mechanistic PDE Networks for Discovery of Governing Equations,OUT,3/3,,OUT;OUT;OUT,PDE discovery and numerical simulation of physical systems with no decision or optimization problem as object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0206,ICML,2025,Minimalist Concept Erasure in Generative Models,OUT,3/3,,OUT;OUT;OUT,Generative model safety/concept erasure with no external decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0207,ICML,2025,Multivariate Conformal Selection,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Selection from candidates is a decision problem; mCS-learn uses differentiable optimization to learn scores in the pipeline.,medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0208,ICML,2025,Preference learning made easy: Everything should be understood through win rate,OUT,3/3,,OUT;OUT;OUT,Preference learning for generative model alignment; no external optimization or decision problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0209,ICML,2025,Prune ’n Predict: Optimizing LLM Decision-making with Conformal Prediction,OUT,3/3,,OUT;OUT;OUT,"Optimization is machinery for improving LLM prediction sets, not an external decision problem being solved.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0210,ICML,2025,Schwarz–Schur Involution: Lightspeed Differentiable Sparse Linear Solvers,OUT,3/3,,OUT;OUT;OUT,PDE solving and scientific computing machinery; no decision or optimization problem as the object of work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0211,ICML,2025,Self-Bootstrapping for Versatile Test-Time Adaptation,OUT,3/3,,OUT;OUT;OUT,Test-time adaptation is model-training machinery for improving predictions; no external optimization or decision problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0212,ICML,2025,Tightening Causal Bounds via Covariate-Aware Optimal Transport,OUT,3/3,,OUT;OUT;OUT,Causal inference and partial identification bounds estimation; no downstream decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0213,ICML,2025,Towards Universal Offline Black-Box Optimization via Learning Language Model Embeddings,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Black-box optimization is the object; learned language model embeddings provide the predictive/learned component in the pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0214,IJCAI,2023,Backpropagation of Unrolled Solvers with Folded Optimization,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Integrates constrained optimization as components in deep networks for model-based learning tasks, combining optimization with learned components.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0215,IJCAI,2023,Learning Survival Distribution with Implicit Survival Function,OUT,3/3,,OUT;OUT;OUT,"Survival analysis is predictive modeling of event occurrence, not an optimization or decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0216,IJCAI,2023,Multi-Task Learning via Time-Aware Neural ODE,OUT,3/3,,OUT;OUT;OUT,Multi-task learning architecture for training models; no external decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0217,IJCAI,2023,Optimization-driven Demand Prediction Framework for Suburban Dynamic Demand-Responsive Transport Systems,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Demand prediction explicitly designed for optimization in a Dial-a-Ride routing problem, combining ML forecasting with decision-making.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0218,IJCAI,2024,Optimization Under Epistemic Uncertainty Using Prediction,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Explicitly addresses decision-focused learning for optimization under epistemic uncertainty with context-based predictions.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0219,IJCAI,2024,Robust Losses for Decision-Focused Learning,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Explicitly addresses decision-focused learning with optimization problems containing uncertain parameters estimated through prediction.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0220,IJCAI,2025,An Inverse Optimization Approach to Contextual Inverse Optimization,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Directly addresses contextual inverse optimization within the predict-then-optimize framework for decision-focused learning.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0221,IJCAI,2025,Balancing User-Item Structure and Interaction with Large Language Models and Optimal Transport for Multimedia Recommendation,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Recommendation is a decision/ranking problem; optimal transport and LLMs form learned components in the pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0222,IJCAI,2025,Collaborative Multi-LoRA Experts with Achievement-based Multi-Tasks Loss for Unified Multimodal Information Extraction,OUT,3/3,,OUT;OUT;OUT,Information extraction task with no optimization or decision problem; focuses on multi-task learning and model training methodology.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0223,IJCAI,2025,Graph Neural Networks for Databases: A Survey,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Query optimization is a decision problem; GNNs provide learned component in the pipeline.,medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0224,IJCAI,2025,Preference Identification by Interaction Overlap for Bundle Recommendation,OUT,3/3,,OUT;OUT;OUT,"Recommendation system paper focused on preference learning and matching, no explicit optimization or decision problem as the object.",medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0225,IJOC,2023,A Cost-Effective Sequential Route Recommender System for Taxi Drivers,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Prediction-and-optimization framework for route recommendation with deep learning predictor and route optimization algorithm.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0226,IJOC,2023,A Prescriptive Machine Learning Approach to Mixed-Integer Convex Optimization,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Solves MICO problems (transportation, portfolio, facility location) using learned models to predict solutions for new instances.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0227,IJOC,2023,Interpretable Matrix Completion: A Discrete Optimization Approach,OUT,2/3,,OUT;CANDIDATE;OUT,"Matrix completion is the optimization problem being solved, but no learned predictive component feeds into downstream decisions.",medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0228,IJOC,2023,Machine Learning Methods for Data-Driven Demand Estimation and Assortment Planning Considering Cross-Selling and Substitutions,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Assortment planning is a combinatorial optimization problem with demand predicted via machine learning methods.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0229,IJOC,2024,Automation of Strategic Data Prioritization in System Model Calibration: Sensor Placement,OUT,3/3,,OUT;OUT;OUT,Sensor placement optimization for model calibration; no learned/predictive component in the pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0230,IJOC,2024,Constraint Learning to Define Trust Regions in Optimization over Pre-Trained Predictive Models,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Optimization over pre-trained predictive models with trust-region constraints is a decision problem with learned components.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0231,IJOC,2024,Flexible Differentiable Optimization via Model Transformations,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Library for differentiating through optimization solvers, enabling end-to-end differentiable programming with decision problems.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0232,IJOC,2025,A Data-Driven Optimization Framework for Static Rebalancing Operations in Bike Sharing Systems,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Bike rebalancing is a routing/optimization problem with deep learning-based demand prediction in the same pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0233,IJOC,2025,An Efficient Optimization Model and Tabu Search–Based Global Optimization Approach for the Continuous p-Dispersion Problem,OUT,3/3,,OUT;OUT;OUT,Classical optimization algorithm with no learned component; proposes tabu search method for facility location.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0234,IJOC,2025,"Deep Stacking Kernel Machines for the Data-Driven Multi-Item, One-Warehouse, Multiretailer Problems with Backlog and Lost Sales",CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Inventory ordering decisions in supply chain with machine learning, explicitly mentions joint-prediction-and-optimization framework.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0235,IJOC,2026,PIE—Partially Interpretable Estimators with Refinement,OUT,3/3,,OUT;OUT;OUT,Pure predictive modeling combining interpretable and black-box components; no optimization or decision problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0236,MS,2023,A Practical End-to-End Inventory Management Model with Deep Learning,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Inventory replenishment is an optimization problem with learned deep learning component predicting decisions from features.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0237,MS,2023,Cold Start to Improve Market Thickness on Online Advertising Platforms: Data-Driven Algorithms and Field Experiments,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Ad matching/pricing optimization problem with learned CTR prediction component in the same pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0238,MS,2023,Cost-Restricted Feature Selection for Data Acquisition,OUT,3/3,,OUT;OUT;OUT,"Feature selection for regression models is model-training machinery, not an external decision problem being optimized.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0239,MS,2023,How Big Should Your Data Really Be? Data-Driven Newsvendor: Learning One Sample at a Time,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Newsvendor is a classical optimization/decision problem with learned mapping from historical data to decisions.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0240,MS,2023,Robust Pricing and Production with Information Partitioning and Adaptation,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Joint pricing and production optimization problem with data-driven demand prediction from historical data and side information.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0241,MS,2023,Stochastic Optimization Forests,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Explicitly studies contextual stochastic optimization with decision-focused forest training optimizing downstream decision quality.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0242,MS,2024,Optimal Robust Policy for Feature-Based Newsvendor,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Newsvendor is an optimization/decision problem with feature-based prediction in an end-to-end policy pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0243,MS,2024,The Best Decisions Are Not the Best Advice: Making Adherence-Aware Recommendations,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Optimization problem for recommendations with human decision-maker adherence modeling is a decision problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0244,MS,2025,Data-Driven Reliable Facility Location Design,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Facility location is a combinatorial optimization problem with data-driven demand prediction from historical observations.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0245,MS,2025,Designing Layouts for Sequential Experiences: Application to Cultural Institutions,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Explicit predict-then-optimize framework with layout optimization problem to maximize visitor engagement.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0246,MS,2025,Learning to Optimize Contextually Constrained Problems for Real-Time Decision Generation,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Optimization problems with contextual features and learned decision generation; explicitly addresses predict-then-optimize paradigm.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0247,MS,2025,"Planning Bike Lanes with Data: Ridership, Congestion, and Path Selection",CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Path selection for bike lane installation is a combinatorial decision problem with learned/estimated parameters from data.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0248,MS,2025,Private Optimal Inventory Policy Learning for Feature-Based Newsvendor with Unknown Demand,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Newsvendor inventory optimization problem with learned demand policy from features satisfies both optimization and learned components.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0249,MS,2026,Closer to Home: A Structural Estimate-Then-Optimize Approach to Improve Access to Healthcare Services,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Facility location optimization problem with demand estimation from data in an integrated estimate-then-optimize framework.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0250,MSOM,2023,Ancillary Services in Targeted Advertising: From Prediction to Prescription,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Prescribes optimal personalized service recommendations maximizing expected revenue, combining prediction with downstream optimization.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0251,MSOM,2023,Believing in Analytics: Managers’ Adherence to Price Recommendations from a DSS,OUT,3/3,,OUT;OUT;OUT,Studies behavioral factors in DSS adoption; no learned/predictive component integrated with optimization pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0252,MSOM,2023,Data-Driven Optimization for Commodity Procurement Under Price Uncertainty,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Multiperiod commodity procurement optimization with data-driven learning from features, combining MILP with ML for decision-making under uncertainty.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0253,MSOM,2023,Robust and Heterogenous Odds Ratio: Estimating Price Sensitivity for Unbought Items,OUT,3/3,,OUT;OUT;OUT,Causal inference for treatment effect estimation; no optimization or decision problem is the object of work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0254,MSOM,2024,Distributionally Robust Newsvendor Under Stochastic Dominance with a Feature-Based Application,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Newsvendor is an optimization problem with feature-based prediction of demand distribution in the pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0255,MSOM,2024,How to Conclude a Suspended Sports League?,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Scheduling optimization problem with predictive model estimating parameters for stochastic optimization—classic predict-then-optimize setting.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0256,MSOM,2025,Got (Optimal) Milk? Pooling Donations in Human Milk Banks with Machine Learning and Optimization,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Combines ML prediction of macronutrient content with optimization for pooling decisions, a clear predict-then-optimize pipeline.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0257,MSOM,2025,Reducing Overdose Deaths and Mitigating County Disparities: Optimal Allocation of Substance Use Treatment Centers,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Explicitly uses predict-then-optimize for optimal allocation of treatment centers, a resource allocation decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0258,MSOM,2026,Analytics with Robust Epidemiological Compartmental Optimization Models,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Optimization of public health interventions and resource allocation decisions under uncertainty using epidemiological models.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0259,MSOM,2026,Contextual Stochastic Optimization for Omnichannel Multicourier Order Fulfillment Under Delivery Time Uncertainty,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Order fulfillment optimization problem with learned distributional forecasts of delivery time integrated into decision-making pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0260,MSOM,2026,On Data-Driven Prescriptive Analytics with Side Information: A Regularized Nadaraya–Watson Approach,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Studies conditional stochastic optimization with side information for decision problems like portfolio optimization and inventory management using data-driven kernel regression.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0261,NeurIPS,2023,Addressing Negative Transfer in Diffusion Models,OUT,3/3,,OUT;OUT;OUT,Generative modeling work improving diffusion model training; no external decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0262,NeurIPS,2023,Beyond Probability Partitions: Calibrating Neural Networks with Semantic Aware Grouping,OUT,3/3,,OUT;OUT;OUT,Model calibration and uncertainty estimation work with no optimization or decision problem as object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0263,NeurIPS,2023,Contextual Stochastic Bilevel Optimization,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Bilevel optimization framework with applications including end-to-end learning and WDRO with side information suggests contextual optimization setting.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0264,NeurIPS,2023,Differentiable Neuro-Symbolic Reasoning on Large-Scale Knowledge Graphs,OUT,3/3,,OUT;OUT;OUT,Knowledge graph reasoning/inference task with no downstream decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0265,NeurIPS,2023,Differentiable Registration of Images and LiDAR Point Clouds with VoxelPoint-to-Pixel Matching,OUT,3/3,,OUT;OUT;OUT,"PnP solver is training machinery for learning cross-modality registration features, not an external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0266,NeurIPS,2023,DiffVL: Scaling Up Soft Body Manipulation using Vision-Language Driven Differentiable Physics,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Trajectory optimization for soft-body manipulation is a decision/control problem solved via differentiable physics with learned LLM-based objective translation.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0267,NeurIPS,2023,Easy Learning from Label Proportions,OUT,3/3,,OUT;OUT;OUT,Weakly supervised classification problem with no downstream optimization or decision problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0268,NeurIPS,2023,Equal Opportunity of Coverage in Fair Regression,OUT,3/3,,OUT;OUT;OUT,Fair regression and uncertainty quantification for ML predictions; no downstream optimization or decision problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0269,NeurIPS,2023,FABind: Fast and Accurate Protein-Ligand Binding,OUT,3/3,,OUT;OUT;OUT,"Protein-ligand binding prediction is a structural biology task, not a decision/optimization problem with downstream decisions.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0270,NeurIPS,2023,FAMO: Fast Adaptive Multitask Optimization,OUT,3/3,,OUT;OUT;OUT,"Training machinery for multitask learning; optimization is for model training, not an external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0271,NeurIPS,2023,Landscape Surrogate: Learning Decision Losses for Mathematical Optimization Under Partial Information,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Optimization problems (shortest path, knapsack, portfolio) are the object; learned surrogate replaces solver in pipeline.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0272,NeurIPS,2023,Learning Descriptive Image Captioning via Semipermeable Maximum Likelihood Estimation,OUT,3/3,,OUT;OUT;OUT,Image captioning is generative modeling with no downstream decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0273,NeurIPS,2023,Learning Reliable Logical Rules with SATNet,OUT,3/3,,OUT;OUT;OUT,"MaxSAT is machinery for learning interpretable rules; the object is rule extraction and verification, not solving optimization problems.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0274,NeurIPS,2023,LinGCN: Structural Linearized Graph Convolutional Network for Homomorphically Encrypted Inference,OUT,3/3,,OUT;OUT;OUT,Model optimization machinery for encrypted inference; no external decision or optimization problem as object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0275,NeurIPS,2023,Locally Invariant Explanations: Towards Stable and Unidirectional Explanations through Local Invariant Learning,OUT,3/3,,OUT;OUT;OUT,Explainability method for ML models; no optimization or decision problem is the object of the work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0276,NeurIPS,2023,Max-Margin Token Selection in Attention Mechanism,OUT,3/3,,OUT;OUT;OUT,"Analyzes training dynamics of attention mechanism; optimization is machinery for understanding model training, not an external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0277,NeurIPS,2023,Multi-body SE(3) Equivariance for Unsupervised Rigid Segmentation and Motion Estimation,OUT,3/3,,OUT;OUT;OUT,Perception task (segmentation and motion estimation) with no downstream decision or optimization problem as object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0278,NeurIPS,2023,Neural Foundations of Mental Simulation: Future Prediction of Latent Representations on Dynamic Scenes,OUT,3/3,,OUT;OUT;OUT,Neuroscience study of mental simulation; no optimization or decision problem is the object of the work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0279,NeurIPS,2023,Neuro-symbolic Learning Yielding Logical Constraints,OUT,3/3,,OUT;OUT;OUT,"Object is learning interpretable logical constraints from data, not solving an external decision/optimization problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0280,NeurIPS,2023,Predict-then-Calibrate: A New Perspective of Robust Contextual LP,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Explicitly addresses contextual optimization with LP as the decision problem and learned prediction models.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
